name,honor,class,LWHonor,standing,rank,rankProgress,RP
Ganniccus,586,WARLOCK,542,6756,1,0.19215687410906,0
Eightman,586,PALADIN,0,0,0,0,0
Mingzige,585,WARLOCK,270,7650,1,0.094117652624846,0
Ssii,584,DRUID,61,0,3,0.22745099384338,6138
Gaare,584,DRUID,62,0,0,0,0
Dieselwar,584,WARRIOR,774,6126,1,0.43921571224928,0
Atompilz,584,MAGE,268,7661,1,0.094117652624846,0
Vitaut,582,HUNTER,64,0,0,0,0
Lunque,582,PALADIN,163,7909,1,0.05490196403116,0
Tempural,580,PALADIN,95,0,1,0.050980395171791,0
Grieflord,580,PRIEST,827,0,1,0.58431376004592,0
Buldinn,580,ROGUE,0,0,0,0,0
Muha,579,HUNTER,3319,4326,2,0.015686275437474,2048
Bravestone,579,WARLOCK,431,0,0,0,0
Yhivi,577,MAGE,5350,4027,2,0.81960789160803,4459
Darryg,577,MAGE,2165,4686,3,0.035294119734317,5177
Grimix,576,DRUID,3393,4304,3,0.14117647893727,5706
Dougiefresh,576,WARLOCK,121,0,7,0.60000003548339,28001
Moppie,574,PALADIN,532,0,0,0,0
Jinkalo,574,MAGE,611,6529,6,0,20000
Lnyel,573,MAGE,396,0,2,0.55294120917097,3659
Gadianton,572,ROGUE,37,0,1,0.11764706578106,0
Nekromantic,571,WARRIOR,393,0,1,0.22745099384338,0
Manabella,571,MAGE,402,7180,1,0.14117647707462,0
Silencedpain,569,HUNTER,102,0,0,0,0
Xynrath,568,WARRIOR,0,0,0,0,0
Popp,568,DRUID,107,0,0,0,0
Hutsputs,568,ROGUE,0,0,2,0.81176475388929,4436
Tpaa,565,ROGUE,101454,1408,5,0.22745099384338,0
Opx,565,WARRIOR,372,7296,3,0.30980393989012,6550
Jamaletrius,564,PALADIN,398,7190,1,0.14117647893727,0
Whereismyale,563,PALADIN,0,0,0,0,0
Lyda,563,HUNTER,112,0,0,0,0
Gwob,563,MAGE,41,0,0,0,0
Squishifier,562,ROGUE,0,0,0,0,0
Lookxo,562,WARRIOR,899,5897,1,0.81176475388929,0
Calldad,560,HUNTER,369,7303,1,0.12941177235916,0
Lethers,559,WARRIOR,602,6557,1,0.21960785612464,0
Smallmama,558,WARLOCK,124,0,2,0.11764706578106,2353
Motohunter,558,HUNTER,757,6162,2,0.17254902981222,2518
Slowfingers,557,HUNTER,0,0,0,0,0
Kuupah,557,WARLOCK,23,0,0,0,0
Orakma,556,MAGE,81,0,0,0,0
Backdooronly,556,ROGUE,0,0,0,0,0
Nych,555,WARLOCK,51836,2137,3,0.4117647302337,7059
Kath,555,WARRIOR,344,0,3,0.8235294604674,9118
Icecastle,555,WARRIOR,0,0,0,0,0
Ganishka,555,WARRIOR,2060,4750,2,0.28627452673391,2859
Faniang,555,MAGE,1222,5405,5,0.36078433506191,16804
Drewbit,555,DRUID,88035,1572,4,0.67843141267076,0
Wiewsen,554,PALADIN,10,0,0,0,0
Aqqu,554,PRIEST,223,0,1,0.6235294486396,0
Hevihemmo,553,PRIEST,61,0,0,0,0
Rechargeable,552,PALADIN,1299,5303,2,0.4235294368118,3271
Izichka,552,PALADIN,6,0,0,0,0
Ccmo,552,WARLOCK,0,0,0,0,0
Mordret,551,WARRIOR,0,0,2,0.45882355654612,3377
Vepla,550,WARRIOR,117218,1239,4,0.14901961665601,10746
Mondrick,550,WARRIOR,46,0,0,0,0
Beaverhunter,548,HUNTER,176053,761,5,0.15294118551537,15765
Astrophia,548,PRIEST,0,0,0,0,0
Ligght,547,MAGE,1331,5270,4,0.14509804779664,10726
Hunternumen,545,HUNTER,32411,2645,2,0.99607849027961,4989
Treenew,544,ROGUE,155,0,4,0.36078433506191,11804
Ferrarius,544,WARRIOR,22989,2976,2,0.67450984381139,4024
Anteafa,543,PALADIN,0,0,0,0,0
Snoozi,542,WARRIOR,4,0,1,0.11764706578106,0
Odang,542,HUNTER,0,0,3,0.12156863464043,5608
Hubbah,542,PALADIN,127,0,0,0,0
Maaloxx,541,ROGUE,8,0,0,0,0
Odoylerules,540,PALADIN,271,0,1,0.26274511357769,0
Obx,539,MAGE,639,0,2,0.95686280168593,4871
Nearcyde,539,HUNTER,1358,5243,1,0.90980397537351,0
Ilios,539,PALADIN,0,0,0,0,0
Farthas,539,PALADIN,714,6262,1,0.48235296970233,0
Tarundrim,538,WARRIOR,2529,4532,2,0.57254905346781,3718
Fengxiao,538,WARRIOR,356,7354,1,0.48235296970233,0
Docfromhell,538,WARLOCK,34,0,4,0.95686280168593,14785
Ninoa,536,DRUID,116,0,0,0,0
Huntress,534,HUNTER,1048,5660,1,0.44313728110865,0
Reaperdorah,532,HUNTER,726,6237,1,0.28235295787454,0
Goos,532,WARLOCK,51,0,4,0.14901961665601,10746
Zorahya,531,DRUID,49,0,0,0,0
Himiko,530,ROGUE,689,6324,1,0.26274511357769,0
Epsln,529,HUNTER,13,0,0,0,0
Edsheeran,529,PALADIN,1023,5690,3,0.89411769993603,9471
Totalbezofl,527,WARRIOR,419,7116,1,0.14509804779664,0
Newportcigs,527,MAGE,1213,5421,2,0.92156868195161,4765
Hitgirl,527,WARRIOR,64379,1918,5,0.20784314954653,16040
Wizzbold,526,PALADIN,34,0,1,0.035294119734317,0
Dnpx,526,MAGE,0,0,1,0.1294117718935,0
Albati,526,WARRIOR,96670,1462,5,0.37647061049938,16883
Combipup,525,WARRIOR,5344,4028,4,0.25490197585896,11275
Lunar,524,DRUID,0,0,0,0,0
Dwarfie,523,HUNTER,0,0,0,0,0
Erid,521,DRUID,724,6241,1,0.44313728110865,0
Yore,519,WARRIOR,115,0,0,0,0
Malets,519,WARLOCK,12819,3433,4,0.53725493373349,12687
Casife,518,PALADIN,126,0,0,0,0
Dejoyful,517,PALADIN,37,0,1,0.32941178418696,0
Catredivh,516,PALADIN,0,0,2,0.25882354471833,2777
Aisala,514,DRUID,412,7142,2,0.30196080217138,2906
Teruzuki,512,PALADIN,696,6302,1,0.26666668243706,0
Daquanquan,512,DRUID,65,0,0,0,0
Aludiba,512,WARRIOR,164,0,0,0,0
Adrelenn,512,HUNTER,611,6532,1,0.22352942498401,0
Yie,511,ROGUE,0,0,1,0.59215689776465,0
Parfum,508,HUNTER,193,0,4,0.4862745385617,12432
Tigroux,507,HUNTER,437,7050,1,0.15294118551537,0
Stavis,507,PRIEST,17,0,5,0.38823531707749,16942
Froststorm,506,MAGE,82,0,1,0.10588235920295,0
Mctongxu,505,HUNTER,299,0,1,0.094117652624846,0
Imtank,504,WARRIOR,9105,3672,5,0.30196080217138,16510
Housse,504,WARLOCK,222,0,1,0.035294119734317,0
Soulgodwy,503,HUNTER,184,0,0,0,0
Conjecture,502,WARRIOR,10,0,0,0,0
Tangyan,500,HUNTER,1,0,0,0,0
Sevs,500,HUNTER,28,0,0,0,0
Oneoldman,500,MAGE,1646,4995,6,0.53725493373349,22687
Tarnik,499,WARRIOR,12,0,0,0,0
Tianran,498,MAGE,486,0,0,0,0
Topha,497,HUNTER,391,7219,1,0.1372549100779,0
Mistian,497,WARLOCK,120618,1193,5,0.15686275437474,15785
Latch,495,ROGUE,1489,5128,4,0.19215687410906,10961
Humanadin,495,PALADIN,29,0,0,0,0
Dannyh,495,PRIEST,74,0,0,0,0
Corvelus,494,PRIEST,251,7717,1,0.12941177235916,0
Slas,493,MAGE,0,0,1,0.37254904164001,0
Toughness,492,PALADIN,17,0,0,0,0
Jhin,491,HUNTER,0,0,0,0,0
Gumpp,491,MAGE,915,0,5,0.16078432323411,15804
Bogi,491,ROGUE,0,0,0,0,0
Healsnseals,490,PALADIN,0,0,1,0.1372549100779,0
Zaclone,489,ROGUE,2650,4497,2,0.12156863464043,2365
Tanknoob,489,WARRIOR,4051,4206,2,0.39607845479622,3189
Joelemecano,489,PRIEST,688,6325,1,0.26274511357769,0
Truthmaker,488,ROGUE,422,0,3,0.33333335304633,0
Sobigf,487,DRUID,483,6922,1,0.16862746095285,0
Yallina,486,WARRIOR,66,0,1,0.15294118551537,0
Volkeesleep,486,HUNTER,1644,4996,1,0.83137259818614,0
Showmetheboo,486,MAGE,319,0,1,0.93725495738909,0
Masafaka,484,ROGUE,2395,4599,1,0.87450985563919,0
Sev,483,WARRIOR,778,6118,4,0.38823531707749,11942
Alexandaar,483,PRIEST,11545,3525,3,0.58823532890528,7942
Virginknight,482,ROGUE,0,0,1,0.074509808328003,0
Omalizumab,482,WARRIOR,152,0,0,0,0
Lovelyam,482,MAGE,0,0,1,0.99607849027961,0
Cncainiao,482,MAGE,15,0,0,0,0
Bruceyzy,482,HUNTER,40055,2423,4,0.8235294604674,14118
Weasyh,480,HUNTER,0,0,0,0,0
Prokiter,480,HUNTER,0,0,0,0,0
Mediahs,480,PRIEST,12,0,0,0,0
Liudashu,480,ROGUE,664,6382,1,0.25098040699959,0
Unknowit,479,MAGE,0,0,0,0,0
Evantaror,479,HUNTER,0,0,2,0.43921571224928,3318
Lygerss,478,HUNTER,209399,551,4,0.26274511357769,11314
Clanire,478,HUNTER,0,0,0,0,0
Edinger,477,PALADIN,18,0,0,0,0
Discojazz,476,ROGUE,297,7562,1,0.10196079034358,0
Xiongmao,474,WARLOCK,297,0,5,0.26274511357769,0
Nutskid,474,ROGUE,215113,505,4,0.50196081399918,12510
Hydrocodeine,474,WARRIOR,1350,5253,1,0.70196082582697,0
Sacralis,473,WARLOCK,15,0,0,0,0
Ingra,473,MAGE,0,0,0,0,0
Tarranth,472,WARRIOR,0,0,0,0,0
Roanah,472,PALADIN,120,0,1,0.062745101749897,0
Daidaoshiwei,472,WARLOCK,684,6341,1,0.43529414338991,0
Flipcup,470,HUNTER,0,0,0,0,0
Cassar,470,DRUID,0,0,0,0,0
Severewinter,469,WARLOCK,20449,3076,3,0.14901961665601,5746
Hungryhakan,469,DRUID,2412,4587,2,0.74509808328003,4236
Unitle,468,MAGE,278,0,0,0,0
Opto,468,DRUID,163,0,4,0.48235296970233,12412
Percho,466,ROGUE,12485,3459,5,0.40392159251496,17020
Cuteshadow,466,WARLOCK,115,0,0,0,0
Lemond,465,PALADIN,39847,2428,4,0.59215689776465,12961
Iceknight,465,WARRIOR,302,7538,1,0.10588235920295,0
Hfrcsong,465,PALADIN,0,0,0,0,0
Dunbalf,465,MAGE,573,6661,1,0.20392158068717,0
Daqishi,465,PRIEST,0,0,1,0.36862747278064,0
Bootcamps,465,DRUID,2065,4748,1,0.77254906529561,0
Boatsandhoes,465,HUNTER,469,6973,2,0.5490196403116,3648
Doubleapple,463,ROGUE,579,6637,1,0.24705883814022,0
Zendakk,462,PALADIN,0,0,0,0,0
Prowar,462,WARLOCK,26,0,1,0.22745099384338,0
Magione,462,MAGE,17,0,0,0,0
Belmil,462,PALADIN,939,5819,1,0.38823531707749,0
Akhal,462,WARRIOR,8,0,0,0,0
Supercheap,461,ROGUE,0,0,0,0,0
Coolxn,461,WARLOCK,389,7224,1,0.1372549100779,0
Versiver,460,ROGUE,1416,5195,5,0.17254902981222,15863
Gibblesmcgee,460,WARRIOR,176,0,3,0.1372549100779,5687
Bojue,460,MAGE,496,6880,7,0.63137258635834,28157
Spellshifter,459,MAGE,81,0,0,0,0
Tlb,458,HUNTER,0,0,0,0,0
Cateblanchtt,458,WARRIOR,0,0,0,0,0
Bsg,458,ROGUE,306,0,1,0.10980392806232,0
Xixe,457,PALADIN,45,0,0,0,0
Lightwingg,457,PALADIN,43067,2343,3,0.34901961684227,6746
Therru,456,PRIEST,0,0,
Arrowofzuosi,456,HUNTER,0,0,2,0.85490201134235,4565
Zeisheng,454,ROGUE,772,6133,3,0.74117651442066,8706
Charlier,454,HUNTER,3,0,0,0,0
Wuqizhanshen,453,WARRIOR,2,0,0,0,0
Thadaldan,451,PRIEST,0,0,0,0,0
Croon,451,WARRIOR,132407,1076,3,0.67843141267076,0
Biepaoa,451,DRUID,0,0,0,0,0
Bartris,451,PALADIN,0,0,0,0,0
Yepur,450,HUNTER,0,0,0,0,0
Wonderclap,450,WARRIOR,19,0,0,0,0
Denzeleli,450,PALADIN,59,0,0,0,0
Vjestac,449,PRIEST,1243,5377,1,0.51764708943665,0
Magicbrew,449,WARRIOR,0,0,0,0,0
Hiroka,449,HUNTER,2293,4633,1,0.84313730476424,0
Zout,448,MAGE,4,0,0,0,0
Vormin,448,DRUID,776,6123,2,0.23137256270275,2695
Lexter,448,ROGUE,162,0,1,0.18823530524969,0
Jiaoliedie,447,HUNTER,1975,4794,1,0.74509808328003,0
Vulcan,446,ROGUE,0,0,0,0,0
Snowgirl,445,MAGE,3672,4256,3,0.4117647302337,0
Halisstra,445,PRIEST,505,6857,1,0.17647059867159,0
Slekt,444,ROGUE,69,0,1,0.69411768810824,0
Gaojiji,444,WARRIOR,300,7550,1,0.10588235920295,0
Xiaoyu,443,WARRIOR,47791,2223,5,0.30196080217138,16510
Oggep,443,WARRIOR,427,0,4,0.043137257453054,10216
Hardhat,443,WARRIOR,0,0,0,0,0
Growen,443,ROGUE,0,0,0,0,0
Zimko,442,WARRIOR,423,7099,1,0.21960785612464,0
Freem,442,ROGUE,88,0,1,0.0078431377187371,0
Chaser,442,HUNTER,6941,3864,8,0.086274514906108,30432
Aedile,442,PALADIN,487,6909,4,0.36470590392128,11824
Sabwr,441,HUNTER,0,0,0,0,0
Nickn,441,WARRIOR,1332,5269,2,0.25490197585896,2765
Bonusldd,440,WARRIOR,19,0,0,0,0
Yusha,439,DRUID,50,0,0,0,0
Yarz,439,WARLOCK,0,0,0,0,0
Cnxm,439,PALADIN,32,0,0,0,0
Alekrin,438,HUNTER,427,7086,1,0.14901961665601,0
Minoz,437,PALADIN,226,0,0,0,0
Ezreall,437,MAGE,10,0,0,0,0
Xxyy,436,HUNTER,146,0,4,0.77254906529561,0
Kireem,436,ROGUE,0,0,2,0.2000000118278,2601
Irinid,436,WARRIOR,551,6728,1,0.19215687410906,0
Mnemonic,435,ROGUE,20,0,0,0,0
Ciwum,435,PALADIN,0,0,2,0.49411767628044,3483
Purpleshadow,434,ROGUE,233841,387,3,0.75294122099876,0
Mandoge,434,WARRIOR,0,0,0,0,0
Woodpants,433,DRUID,0,0,1,0.11764706578106,0
Rotsprocket,433,WARLOCK,0,0,0,0,0
Onlyu,433,WARLOCK,311,7518,2,0.52156865829602,3565
Alwayswithu,433,PALADIN,61,0,0,0,0
Panzerdragon,432,PALADIN,0,0,0,0,0
Lovefang,432,ROGUE,598,6571,1,0.21568628726527,0
Wowlieshen,431,HUNTER,123,0,0,0,0
Quina,431,PRIEST,0,0,0,0,0
Tujishou,430,WARRIOR,0,0,1,0.24705883814022,0
Joeyr,430,HUNTER,467,0,2,0.94509809510782,4836
Waduhek,429,PALADIN,413,0,3,0.71372553240508,8569
Vitoli,429,WARLOCK,181,0,2,0.93333338852972,4801
Tokenheal,428,DRUID,268,7659,1,0.094117652624846,0
Heriiaclis,428,PALADIN,0,0,0,0,0
Sealavender,426,HUNTER,0,0,0,0,0
Brugarreid,426,WARLOCK,0,0,0,0,0
Zicki,425,WARRIOR,13,0,0,0,0
Javert,424,PALADIN,161,0,3,0.62745101749897,8138
Im,424,WARRIOR,0,0,0,0,0
Archian,424,PRIEST,0,0,0,0,0
Xiongmaomao,423,DRUID,188,7871,2,0.9725490771234,4918
Centawra,423,WARLOCK,0,0,0,0,0
Huamanlou,422,PRIEST,221,7804,1,0.53333336487412,0
Tankuje,421,WARRIOR,69,0,0,0,0
Rightsnow,421,PRIEST,0,0,0,0,0
Kaldoran,421,WARRIOR,349,0,1,0.88235299335793,0
Dagomis,421,DRUID,148,7929,1,0.050980395171791,0
Roguenator,419,ROGUE,4,0,0,0,0
Izon,419,DRUID,0,0,3,0.43529414338991,7177
Brunnhilda,419,MAGE,78,0,0,0,0
Lknife,418,ROGUE,4559,4140,3,0,5000
Freen,418,WARRIOR,206,0,1,0.96470593940467,0
Destroyers,418,WARRIOR,178,0,1,0.50588238285854,0
Mosai,417,PALADIN,0,0,0,0,0
Lrzhao,417,HUNTER,0,0,0,0,0
Kawayee,417,WARRIOR,476,6943,1,0.16862746095285,0
Donmar,416,WARRIOR,0,0,0,0,0
Semicol,414,PALADIN,19,0,0,0,0
Zenghailong,413,HUNTER,0,0,0,0,0
Sasigi,413,WARRIOR,27879,2812,4,0.23137256270275,0
Kassperr,413,HUNTER,249,0,0,0,0
Starrz,411,PRIEST,0,0,3,0.58431376004592,7922
Dabbling,411,WARRIOR,1890,4849,1,0.84313730476424,0
Soucremou,409,ROGUE,0,0,0,0,0
Ehks,408,WARRIOR,0,0,0,0,0
Worrys,407,PALADIN,36,0,4,0.4862745385617,0
Hannya,407,ROGUE,15878,3269,5,0.20392158068717,16020
Nonexistent,406,PALADIN,32786,2634,3,0.5490196403116,7746
Ebulova,406,WARLOCK,2853,4429,2,0.16078432323411,2483
Shiana,405,DRUID,481,0,0,0,0
Oorr,405,HUNTER,463,6986,1,0.16470589209348,0
Miriel,405,WARRIOR,313,0,2,0.57254905346781,3718
Druidbig,405,DRUID,0,0,0,0,0
Dazv,405,DRUID,104964,1368,4,0.43137257453054,0
Somkalolz,404,MAGE,0,0,0,0,0
Malpas,404,HUNTER,0,0,0,0,0
Caspine,403,MAGE,4,0,0,0,0
Zeedps,402,WARRIOR,209585,550,3,0.61960787978023,8099
Benzodruid,402,DRUID,214,7818,1,0.074509808328003,0
Qafe,401,WARLOCK,186,0,0,0,0
Magnimus,401,HUNTER,1130,5552,1,0.4862745385617,0
Hounder,401,PRIEST,0,0,2,0.97647064598277,4930
Nimona,400,PRIEST,278,7627,4,0.34509805962443,11726
Indrian,400,WARRIOR,0,0,0,0,0
Galesdela,400,ROGUE,0,0,0,0,0
Pattsochs,399,WARLOCK,16,0,0,0,0
Zelenyshka,398,DRUID,320,7486,1,0.11372549692169,0
Eoo,398,HUNTER,107986,1333,4,0.44705884996802,0
Wildfox,397,ROGUE,580,0,4,0.77254906529561,13863
Terbokko,397,HUNTER,1710,4951,2,0.43921568989754,3318
Gnomerang,397,WARRIOR,0,0,0,0,0
Devou,397,PRIEST,1882,4857,1,0.71764710126445,0
Xrmdgg,394,MAGE,264,0,1,0.52941179601476,0
Luckhy,393,PALADIN,437,7054,1,0.4745098319836,0
Karlyu,393,HUNTER,0,0,0,0,0
Cheboo,393,WARLOCK,164,0,2,0.39215688593686,0
Botz,392,HUNTER,809,6055,1,0.32549021532759,0
Ankletanker,392,WARRIOR,2499,4545,6,0.62745101749897,23138
Yiranzs,391,WARRIOR,13,0,0,0,0
Panzerstein,391,WARLOCK,74,0,0,0,0
Oratia,391,PRIEST,7635,3792,4,0.23137256270275,11157
Misskim,391,WARLOCK,226,0,0,0,0
Anttiesko,391,WARRIOR,170,0,2,0.25490197585896,2765
Thanosepic,389,MAGE,64,0,0,0,0
Rageknight,388,WARRIOR,213,0,1,0.38823531707749,0
Drinkless,388,MAGE,0,0,0,0,0
Scars,387,WARRIOR,500,6872,4,0.5607843468897,12804
Shaeryn,386,DRUID,130,7957,1,0.043137257453054,0
Ilansome,386,ROGUE,0,0,0,0,0
Eesa,386,WARRIOR,42,0,0,0,0
Chrysotile,386,WARRIOR,109,0,0,0,0
Sworder,385,WARRIOR,275,7640,3,0.81960789160803,9099
Mmbaggio,385,WARLOCK,9576,3645,5,0.44705884996802,17236
Ravynne,384,PRIEST,0,0,0,0,0
Bbhy,384,HUNTER,0,0,1,0.16470589209348,0
Cutinio,383,HUNTER,589,6605,1,0.2117647184059,0
Myunbai,381,HUNTER,0,0,1,0.54117650259286,0
Minnona,381,HUNTER,349622,197,8,0.019607844296843,30099
Allahdin,381,PALADIN,0,0,0,0,0
Murtaza,380,HUNTER,336,0,1,0.098039221484214,0
Thedevil,379,ROGUE,224943,430,4,0.22352942498401,0
Megachonk,379,WARRIOR,377,7274,1,0.13333334121853,0
Lctlovejay,379,HUNTER,21,0,0,0,0
Durram,379,PRIEST,4,0,0,0,0
Kobossx,378,PALADIN,321,7481,1,0.47058826312423,0
Faucon,378,HUNTER,0,0,1,0.72941180784255,0
Oxemor,377,WARLOCK,18634,3139,2,0.97254902124405,4918
Isperia,377,PALADIN,80,0,1,0.050980395171791,0
Ambien,377,DRUID,0,0,1,0.14901961665601,0
Ethot,376,WARRIOR,19,0,0,0,0
Zodiak,375,WARLOCK,190,0,0,0,0
Paladinosaur,375,PALADIN,30009,2729,7,0.81176475388929,29059
Juiice,375,WARRIOR,0,0,0,0,0
Hopkins,375,WARRIOR,695,6306,1,0.26666668243706,0
Xiaoyaya,374,WARRIOR,178,0,1,0.035294119734317,0
Sesto,374,WARLOCK,15,0,0,0,0
Amazin,374,ROGUE,0,0,1,0.011764706578106,0
Thrane,372,WARRIOR,1469,5148,3,0.5490196403116,0
Palaremzii,372,PALADIN,44,0,0,0,0
Cheetany,372,DRUID,0,0,0,0,0
Duroid,371,DRUID,1361,5241,1,0.73333337670192,0
Darkkid,371,HUNTER,0,0,0,0,0
Analstoepsel,371,WARLOCK,116,0,0,0,0
Lepidi,370,WARRIOR,0,0,0,0,0
Immortalluna,369,DRUID,73,0,3,0.023529413156211,5118
Focused,369,ROGUE,622,6501,1,0.28627452673391,0
Sherleyy,368,HUNTER,0,0,0,0,0
Hayase,368,PRIEST,90,0,2,0.83921573590487,4518
Concentrated,367,PALADIN,0,0,0,0,0
Lovemango,366,PRIEST,323,7471,1,0.52549022715539,0
Devilcoming,366,WARLOCK,64,0,3,0.066666670609266,5334
Sageary,365,DRUID,87,7998,2,0.18039216753095,2542
Duunski,365,PALADIN,0,0,3,0.28235295787454,6412
Laodangyuan,364,WARRIOR,121003,1185,5,0.30980393989012,16550
Shfr,363,PRIEST,0,0,1,0.81568632274866,0
Discorinox,363,DRUID,4,0,0,0,0
Cream,363,MAGE,297,7560,4,0.57254905346781,12863
Bworr,362,WARLOCK,0,0,1,0.16078432323411,0
Qgods,361,HUNTER,45,0,0,0,0
Lemont,361,ROGUE,3843,4235,2,0.13333334121853,2401
Jeregor,360,PALADIN,1921,4824,1,0.72941180784255,0
Hellwin,360,HUNTER,0,0,1,0.18431373639032,0
Drauka,359,PALADIN,602,6562,4,0.26666668243706,11334
Truxz,357,WARRIOR,0,0,0,0,0
Ioplk,357,PRIEST,21,0,0,0,0
Iolew,357,PALADIN,1,0,0,0,0
Aesr,357,PALADIN,112,0,0,0,0
Lebroski,356,WARRIOR,19122,3123,10,0.49019610742107,42451
Asapyams,356,PRIEST,314,7504,1,0.10588235920295,0
Artimida,355,WARLOCK,315,7501,1,0.10980392806232,0
Spellcast,354,MAGE,0,0,0,0,0
Malchika,354,ROGUE,304,0,1,0.51372552057728,0
Zadniyprivod,353,PRIEST,42,0,3,0.91764711309224,9589
Fendih,353,MAGE,9,0,5,0.32549021532759,16628
Tirlana,352,PRIEST,0,0,0,0,0
Sunnyd,352,WARLOCK,59,0,3,0.32549021532759,6628
Pumpkinslice,352,ROGUE,1030,5680,1,0.88235299335793,0
Haowu,352,PRIEST,213,7821,2,0.25882354471833,2777
Earthol,352,WARLOCK,39,0,0,0,0
Directors,352,PRIEST,0,0,0,0,0
Yanzhibutu,351,MAGE,306,7531,2,0.29019609559327,2871
Rwp,351,WARLOCK,10,0,0,0,0
Morgoon,351,MAGE,449,0,0,0,0
Glenfiddich,351,HUNTER,82,0,0,0,0
Ximba,349,PRIEST,1482,5138,1,0.59607846662402,0
Russfm,349,HUNTER,0,0,0,0,0
Landy,349,WARLOCK,0,0,0,0,0
Babalr,349,HUNTER,0,0,0,0,0
Chowsky,348,WARRIOR,100,0,4,0.086274514906108,10432
Yeyezaici,346,PALADIN,115,0,0,0,0
Zappyt,344,WARRIOR,2162,4688,1,0.90196083765477,0
Okeah,344,MAGE,58,0,0,0,0
Faruxue,344,MAGE,15,0,3,0.24313726928085,0
Bobithan,343,HUNTER,311,7517,1,0.10980392806232,0
Theangel,342,PRIEST,227,0,0,0,0
Constandra,342,PALADIN,15,0,0,0,0
Oka,341,HUNTER,135691,1045,6,0.47058826312423,0
Nightsound,341,HUNTER,0,0,0,0,0
Mengllrl,341,HUNTER,277,7632,1,0.32941178418696,0
Littledeath,340,PRIEST,16,0,1,0.19607844296843,0
Genzzo,340,HUNTER,109,0,0,0,0
Marleboro,339,HUNTER,53,0,1,0.83921573590487,0
Krymu,339,ROGUE,0,0,0,0,0
Genjira,339,HUNTER,218,0,0,0,0
Synsk,338,ROGUE,0,0,0,0,0
Murlena,338,PRIEST,320,7484,1,0.11372549692169,0
Brusi,336,PALADIN,108,0,0,0,0
Wonkap,335,WARLOCK,9318,3656,6,0.41568629909307,22079
Vebi,335,PRIEST,166,0,7,0.67450984381139,0
Jssm,335,ROGUE,0,0,0,0,0
Falair,335,WARLOCK,8,0,1,0.10980392806232,0
Yehei,334,WARRIOR,1055,5654,1,0.90196083765477,0
Sanlong,334,MAGE,4,0,0,0,0
Tootoot,333,DRUID,932,5830,1,0.53725493373349,0
Snowdance,333,MAGE,251,7718,1,0.086274514906108,0
Qub,333,DRUID,0,0,3,0.30980393989012,6550
Pankus,333,WARLOCK,235353,377,4,0.20392158068717,11020
Mordafis,333,PALADIN,1419,5192,1,0.59215689776465,0
Moam,332,DRUID,24,0,0,0,0
Dafuji,332,HUNTER,238,0,1,0.24705883814022,0
Lofwyr,331,PRIEST,1629,5006,2,0.02745098201558,2083
Skoorg,330,DRUID,64,0,0,0,0
Mungusbungus,330,HUNTER,180,0,0,0,0
Lildot,330,WARLOCK,0,0,0,0,0
Proxima,328,WARLOCK,26504,2845,4,0.11764706578106,10589
Unpo,326,ROGUE,65,0,0,0,0
Pebble,324,WARRIOR,0,0,3,0.050980395171791,5255
Ramius,323,WARRIOR,0,0,3,0.27058825129643,6353
Eblosha,323,ROGUE,0,0,1,0.086274514906108,0
Uhf,322,MAGE,1680,4976,3,0.92156868195161,9608
Lavicieuse,322,DRUID,0,0,0,0,0
Lara,322,PALADIN,17706,3173,3,0.7490196521394,8746
Capfpan,322,MAGE,236,0,0,0,0
Halysia,320,PALADIN,239,0,2,0.8862745622173,4659
Dingdian,320,PRIEST,46,0,2,0.31372550874949,2942
Marrying,319,DRUID,14,0,0,0,0
Lightboy,319,PALADIN,37529,2493,3,0.8980392687954,9491
Zernos,318,MAGE,53,0,0,0,0
Nowsacs,318,HUNTER,228,0,0,0,0
Yunyi,317,ROGUE,284,0,3,0.19215687410906,5961
Toramanska,317,WARLOCK,0,0,0,0,0
Delaini,317,DRUID,48637,2200,3,0.95294123282656,0
Dantorg,317,WARRIOR,0,0,0,0,0
Bunta,316,PALADIN,12,0,0,0,0
Taiyangqishi,315,PALADIN,184,0,3,0.96862750826403,9844
Dillymcwilly,315,PRIEST,84,0,3,0.97647064598277,9883
Isold,314,ROGUE,226,0,0,0,0
Grennan,314,DRUID,0,0,3,0.22352942498401,6118
Everglades,313,PRIEST,257,7694,4,0.70588239468634,13530
Rotrin,312,PALADIN,8,0,0,0,0
Madou,312,HUNTER,30,0,0,0,0
Lunaru,312,ROGUE,128,0,0,0,0
Bieshawoya,312,MAGE,19722,3097,3,0.21568628726527,6079
Starlike,311,PALADIN,1132,5550,2,0.1372549100779,2412
Hercurl,311,HUNTER,9,0,0,0,0
Adilina,311,ROGUE,16,0,0,0,0
Selyse,310,ROGUE,143,0,0,0,0
Dathor,309,DRUID,254,7704,1,0.090196083765477,0
Amaigday,309,HUNTER,433,7068,1,0.15294118551537,0
Kayne,307,PRIEST,7024,3855,5,0.11372549692169,15569
Dalyche,307,MAGE,537,6764,1,0.18823530524969,0
Rougeangel,306,MAGE,117,0,1,0.062745101749897,0
Ibbzy,305,WARRIOR,0,0,0,0,0
Estarel,304,ROGUE,0,0,0,0,0
Cashmeouside,303,DRUID,1611,5021,8,0.65882356837392,33295
Qicai,302,MAGE,17,0,0,0,0
Elsky,302,HUNTER,68,0,0,0,0
